Candidate,Tweet,Year,Party
DonaldTrump,For years you had a President who apologized for America—now you have a President who is standing up for America and standing up for YOU. So get your friends get your family get your neighbors and co-workers and GET OUT AND VOTE. Together we are going to #MAGA! https://t.co/1EscDM2EuN,2020,Republican
DonaldTrump,If I do not sound like a typical Washington politician it’s because I’m NOT a politician. If I do not always play by the rules of the Washington Establishment it’s because I was elected to fight for YOU harder than anyone ever has before! https://t.co/gsFSghkmdM,2020,Republican
DonaldTrump,The first thing Washington Democrats will do if Biden is elected is pack the Supreme Court with radical left judges who will eliminate your 2nd Amendment.https://t.co/hcEZcys5cn,2020,Republican
DonaldTrump,The Radical Biden-Harris Agenda is projected to slash the typical American’s income by $6500 per year. They will raise TAXES by $4 TRILLION DOLLARS – triggering a mass exodus of jobs out of America and into foreign countries. https://t.co/pUVreuusxz,2020,Republican
DonaldTrump,THANK YOU NORTH CAROLINA!https://t.co/O3m7HWVlcq,2020,Republican
DonaldTrump,My great honor! https://t.co/Ppcl3fHKKS,2020,Republican
DonaldTrump,Exclusive: Forgotten by Obama-Biden Auto Bailout Delphi Workers Refuse to Forget What Was Taken from Them (Part One) https://t.co/T8SME62Vb4 via @BreitbartNews Biden was a disaster on this. All talk and no action. Remember and VOTE!,2020,Republican
DonaldTrump,Multiple Pro-Trump Demonstrations Planned in Cincinnati Area https://t.co/jjMeB9Hba0 via @BreitbartNews,2020,Republican
DonaldTrump,Pennsylvania Trump Voters Show Passion: ‘He‘s a Man that Wants to Do It All for America‘ https://t.co/1oYXtzAyhT via @BreitbartNews,2020,Republican
DonaldTrump,WSJ Editorial Board: Joe Biden Must Answer Questions About Hunter Biden and China https://t.co/pF2M9i9OSu via @BreitbartNews,2020,Republican
DonaldTrump,See you soon North Carolina! https://t.co/MWfyg4ux69 https://t.co/hfbrBTgu15,2020,Republican
DonaldTrump,....Should take care of our people. It wasn’t their fault that the Plague came in from China!,2020,Republican
DonaldTrump,Just don’t see any way Nancy Pelosi and Cryin’ Chuck Schumer will be willing to do what is right for our great American workers or our wonderful USA itself on Stimulus. Their primary focus is BAILING OUT poorly run (and high crime) Democrat cities and states....,2020,Republican
DonaldTrump,Michelle Fischbach (@FischbachMN7) is running for Congress in Minnesota. She Strongly Supports our Brave Law Enforcement the Second Amendment your Families and our incredible Farmers. Michelle has my Complete and Total Endorsement! #MN07 https://t.co/6FH77P2VEB,2020,Republican
DonaldTrump,.@JimOberweis will be a terrific Congressman for Illinois! A successful businessman he will Create Jobs Lower Taxes Defend Law &amp; Order and Protect your Second Amendment from the Radical Left. Jim has my Complete and Total Endorsement! #IL14 https://t.co/lb5qk4KaNF,2020,Republican
DonaldTrump,Eric Esshaki (@EsshakiCongress) will be a tremendous advocate for Michigan and the first Chaldean in Congress! He will help us Lower your Taxes Defend your Second Amendment and Deliver Great Healthcare. Eric has my Complete and Total Endorsement! #MI11 https://t.co/nxDv26UfZp,2020,Republican
DonaldTrump,Paul Junge (@VotePaulJunge) will be a great Congressman for Michigan! He helped Secure our Border in my Administration and he will help us Lower your Taxes Create Jobs and put America First in Congress. Paul has my Complete and Total Endorsement! #MI08 https://t.co/zIk7RiuRq2,2020,Republican
DonaldTrump,Jim Marchant (@VoteJimMarchant) will be an incredible Congressman for Nevada! Unlike his Radical Left opponent Jim is Strong on Jobs Law Enforcement our Military &amp; Vets and your Second Amendment. Jim has my Complete and Total Endorsement! #NV04 https://t.co/lHudo1M9os,2020,Republican
DonaldTrump,.@DanRodimer will be an incredible Congressman for Nevada! A former professional wrestler he will fight for Lower Taxes Better Education and More Jobs and he will always support our Brave Law Enforcement. Dan has my Complete and Total Endorsement! #NV03 https://t.co/peXI1NhGXe,2020,Republican
DonaldTrump,Congresswoman @EliseStefanik is doing a terrific job for New York! She fiercely defends us and exposes the Radical Left's lies! Strong on our Second Amendment Vets Military and New York Law Enforcement Elise has my Complete and Total Endorsement! #NY21 https://t.co/T7gzh5PjVn,2020,Republican
DonaldTrump,Congressman @BryanSteil is doing a great job for the people of Wisconsin! He fights hard for Wisconsin’s Incredible Workers our Brave Law Enforcement and your Second Amendment. Bryan has my Complete and Total Endorsement! #WI01 https://t.co/msoCDgO7iX,2020,Republican
DonaldTrump,Congressman Darin LaHood (@ElectLaHood) is a fighter for Illinois! A strong supporter of our #MAGA agenda he is helping us Drain the Swamp Deliver for our Farmers and Defend your Second Amendment. Darin has my Complete and Total Endorsement! #IL18 https://t.co/IDHISoPgSX,2020,Republican
DonaldTrump,Congressman Ken Buck (@BuckForColorado) is a champion for the incredible People of Colorado! He is Strong on Law &amp; Order Low Taxes Border Security our Military &amp; Vets and he will always defend your Second Amendment. Ken has my Complete and Total Endorsement! #CO04,2020,Republican
DonaldTrump,Senator @CindyHydeSmith delivers for Mississippi! She helped us Cut your Taxes Secure our Border and Defend the Second Amendment. Cindy's opponent Mike Espy is a Corrupt Politician who will Raise your Taxes and Open your Borders! Vote for Cindy! #MSSEN https://t.co/8YzRzj3ngC,2020,Republican
DonaldTrump,https://t.co/BvAeiZryqU,2020,Republican
DonaldTrump,https://t.co/GCqnxrGxlh,2020,Republican
DonaldTrump,https://t.co/whEB2U37MI,2020,Republican
DonaldTrump,Kayleigh McEnany presenting Lesley Stahl (@60Minutes) with some of the many things we’ve done for Healthcare. Lesley had no idea! https://t.co/8bfIxkFiXt,2020,Republican
DonaldTrump,https://t.co/MO0tx94Ykn,2020,Republican
DonaldTrump,Your 401k’s will crash with Biden. Massive Biden Tax and Regulation increases will destroy all that you have built! Additionally 180 Million People will lose their Private Healthcare Plans.,2020,Republican
DonaldTrump,Remember BIDEN is going to raise your taxes at a level never seen before. This will not only be very costly for you it will destroy our economy which is coming back very rapidly.,2020,Republican
DonaldTrump,Great interview Eric! https://t.co/MRxG49YT8Q,2020,Republican
DonaldTrump,Happening all over USA. No wonder California is never in play for Republicans. Rigged Election! https://t.co/aBFIEYy0Kn,2020,Republican
DonaldTrump,Vote Trump to save your Second Amendment Virginia! https://t.co/IQkCo67DXH,2020,Republican
DonaldTrump,WSJ Editorial Board: Joe Biden Must Answer Questions About Hunter Biden and China https://t.co/pF2M9i9OSu via @BreitbartNews Joe Biden is a totally corrupt politician and got caught. At least now he won’t be able to raise your Taxes - Biggest increase in U.S. history!,2020,Republican
DonaldTrump,Biden Sought ‘Grand Bargain’ to Reduce Deficit Through Cuts to Social Security https://t.co/lpy2GGf8Sv via @BreitbartNews Joe Biden pushed hard to CUT YOUR SOCIAL SECURITY. If elected he will do it again. I won’t never!!!,2020,Republican
DonaldTrump,https://t.co/UBqPJTpGH1,2020,Republican
DonaldTrump,THANK YOU PENNSYLVANIA!https://t.co/OirJvLcxBu,2020,Republican
DonaldTrump,I am pleased to inform you that for the sake of accuracy in reporting I am considering posting my interview with Lesley Stahl of 60 Minutes PRIOR TO AIRTIME! This will be done so that everybody can get a glimpse of what a FAKE and BIASED interview is all about...,2020,Republican
DonaldTrump,...Everyone should compare this terrible Electoral Intrusion with the recent interviews of Sleepy Joe Biden!,2020,Republican
DonaldTrump,Lesley Stahl of 60 Minutes not wearing a mask in the White House after her interview with me. Much more to come. https://t.co/0plZG6a4fH,2020,Republican
DonaldTrump,WISCONSIN! Early voting is now underway—let’s #MAGA! https://t.co/gsFSghkmdM,2020,Republican
DonaldTrump,https://t.co/gsFSghkmdM,2020,Republican
DonaldTrump,“Stock Markets will hit new highs if President Trump wins.  Tremendous growth like never before. If Biden wins it’s strangulation. Not good.” @SteveKalayjian @Varneyco,2020,Republican
DonaldTrump,To the great people of New York California and Illinois your states are way too highly taxed big crime people fleeing and just about every other problem you can have. VOTE TRUMP I will turn them around for you FAST!,2020,Republican
DonaldTrump,Will be interviewed on @foxandfriends at 8:00 A.M. Enjoy!,2020,Republican
DonaldTrump,THANK YOU TUCSON ARIZONA! Together we are going to MAKE AMERICA GREAT AGAIN!! https://t.co/GYB2zG0f4H,2020,Republican
DonaldTrump,Heading for Tucson. See you in a little while. Winning Arizona!,2020,Republican
DonaldTrump,THANK YOU ARIZONA! Together we are going to MAKE AMERICA GREAT AGAIN! https://t.co/gsFSgh2KPc https://t.co/2yEtEevzh0,2020,Republican
DonaldTrump,Just arriving in Prescott what a crowd! I love Arizona!! https://t.co/qssvOznppz,2020,Republican
DonaldTrump,A perfect strike for the American people! https://t.co/LqqvhWpqis,2020,Republican
DonaldTrump,Governor Cuomo has shown tremendously poor leadership skills in running N.Y. Bad time for him to be writing and promoting a book especially since he has done such a poor job with Covid and Crime. So many unnecessary deaths. The City &amp; State have sunk to historic lows...,2020,Republican
DonaldTrump,....Washington wants nothing to do with him and that’s so bad for New York which has become a ghost town. Andrew spends too much time listening to his brother Fredo. Forget the books and your apology tour. The Federal Government would love to help New York regain its luster!,2020,Republican
DonaldTrump,...P.S. Tony should stop wearing the Washington Nationals’ Mask for two reasons. Number one it is not up to the high standards that he should be exposing. Number two it keeps reminding me that Tony threw out perhaps the worst first pitch in the history of Baseball!,2020,Republican
DonaldTrump,Dr.Tony Fauci says we don’t allow him to do television and yet I saw him last night on @60Minutes and he seems to get more airtime than anybody since the late great Bob Hope. All I ask of Tony is that he make better decisions. He said “no masks &amp; let China in”. Also Bad arm!,2020,Republican
DonaldTrump,GREAT news! New government of Sudan which is making great progress agreed to pay $335 MILLION to U.S. terror victims and families. Once deposited I will lift Sudan from the State Sponsors of Terrorism list. At long last JUSTICE for the American people and BIG step for Sudan!,2020,Republican
DonaldTrump,Heading for Arizona. See you soon!,2020,Republican
DonaldTrump,@maggieNYT  There has never been a time in either of my two Campaigns when I felt we had a stronger chance of winning than we do right now. Early voting reports look far stronger than originally anticipated. Every RALLY is BOFFO. @MarkMeadows &amp; team are doing a fantastic job....,2020,Republican
DonaldTrump,....There has never been more enthusiasm or spirit by everyone. Great fun and so good for our Country. Already winning many states but not reported. Biden put the LID on again - raising money with promises. They finally caught him COLD and he knows it. Laptop is devastating!,2020,Republican
DonaldTrump,WOW! Thank you ARIZONA! Departing Nevada now and will see you all soon. Together we are going to MAKE AMERICA GREAT AGAIN! https://t.co/gsFSgh2KPc https://t.co/x4UKcXH7fr,2020,Republican
DonaldTrump,FLORIDA—Early voting is underway! For more information go to https://t.co/gsFSgh2KPc and let’s MAKE AMERICA GREAT AGAIN!,2020,Republican
DonaldTrump,PENNSYLVANIA! Today is the last day to register to VOTE! #MAGA https://t.co/gsFSgh2KPc,2020,Republican
DonaldTrump,https://t.co/7KiL8PyWqG,2020,Republican
DonaldTrump,Sen. Ron Johnson Calls For FBI To Address Reported Biden Ukraine Meeting https://t.co/UGVw1gEW7T via @BreitbartNews,2020,Republican
DonaldTrump,Watch the @marklevinshow on @FoxNews at 10:00 P.M. He will importantly be talking about the corruption of Joe Biden. @SteveHiltonx and Larry Kudlow were great tonight!,2020,Republican
DonaldTrump,https://t.co/ResTvtIIr5,2020,Republican
DonaldTrump,THANK YOU NEVADA! https://t.co/WCfXKZ1Vpu,2020,Republican
DonaldTrump,Big show tonight on @FoxNews! @MarkLevinShow will be exposing Joe Biden’s Corruption at 8:00pmE — and of course don’t miss @NextRevFNC with @SteveHiltonx at 9:00pmE!,2020,Republican
DonaldTrump,https://t.co/BK010CENQO,2020,Republican
DonaldTrump,https://t.co/vOw2bXAtBT,2020,Republican
DonaldTrump,THANK YOU Newport Beach California! Now on my way to Carson City Nevada. Another big crowd see you soon! #MAGA https://t.co/QV8V9SdzJI,2020,Republican
DonaldTrump,Corrupt politician Joe Biden makes Crooked Hillary look like an amateur!,2020,Republican
DonaldTrump,Not my Wall which will soon be finished (and Mexico will pay for the Wall!). Totally unrelated but I think Steve will be just fine. By the way is this the same job hopping Tim O’Brien that headed Mini Mike Bloomberg’s humiliating 2 Billion Dollar Presidential run? Debate prep! https://t.co/cQfEtszRrB,2020,Republican
